id,parsing_table,csv_detective,resource_id,url,created_at
11922,eb7a008177131590c2f1a2ca05e530b5,"{""header"": [""rentree_scolaire"", ""academie"", ""code_du_departement"", ""departement"", ""uai"", ""nom_de_l_etablissment"", ""code_insee_de_la_commune"", ""nom_de_la_commune"", ""secteur"", ""type_de_lycee"", ""ips_voie_gt"", ""ips_voie_pro"", ""ips_ensemble_gt_pro"", ""ecart_type_de_l_ips_voie_gt"", ""ecart_type_de_l_ips_voie_pro""], ""columns"": {""uai"": {""score"": 1.5, ""format"": ""uai"", ""python_type"": ""string""}, ""secteur"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""academie"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""departement"": {""score"": 1.4925, ""format"": ""departement"", ""python_type"": ""string""}, ""ips_voie_gt"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""ips_voie_pro"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""type_de_lycee"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""rentree_scolaire"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""nom_de_la_commune"": {""score"": 1.1687500000000002, ""format"": ""commune"", ""python_type"": ""string""}, ""code_du_departement"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""ips_ensemble_gt_pro"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""nom_de_l_etablissment"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""code_insee_de_la_commune"": {""score"": 1.18625, ""format"": ""code_commune_insee"", ""python_type"": ""string""}, ""ecart_type_de_l_ips_voie_gt"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""ecart_type_de_l_ips_voie_pro"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}}, ""formats"": {""uai"": [""uai""], ""float"": [""ips_voie_gt"", ""ips_voie_pro"", ""ips_ensemble_gt_pro"", ""ecart_type_de_l_ips_voie_gt"", ""ecart_type_de_l_ips_voie_pro""], ""string"": [""rentree_scolaire"", ""academie"", ""code_du_departement"", ""nom_de_l_etablissment"", ""secteur"", ""type_de_lycee""], ""commune"": [""nom_de_la_commune""], ""departement"": [""departement""], ""code_commune_insee"": [""code_insee_de_la_commune""]}, ""profile"": {""uai"": {""tops"": [{""count"": 6, ""value"": ""0350024L""}, {""count"": 6, ""value"": ""0680073K""}, {""count"": 6, ""value"": ""0772223Y""}, {""count"": 6, ""value"": ""0781297L""}, {""count"": 6, ""value"": ""0781578S""}, {""count"": 6, ""value"": ""0781664K""}, {""count"": 6, ""value"": ""0782546U""}, {""count"": 6, ""value"": ""0782567S""}, {""count"": 6, ""value"": ""0782568T""}, {""count"": 6, ""value"": ""0783140P""}], ""nb_distinct"": 3697, ""nb_missing_values"": 0}, ""secteur"": {""tops"": [{""count"": 14464, ""value"": ""public""}, {""count"": 7313, ""value"": ""privé sous contrat""}], ""nb_distinct"": 2, ""nb_missing_values"": 0}, ""academie"": {""tops"": [{""count"": 1626, ""value"": ""VERSAILLES""}, {""count"": 1371, ""value"": ""LILLE""}, {""count"": 1364, ""value"": ""CRETEIL""}, {""count"": 1218, ""value"": ""LYON""}, {""count"": 1152, ""value"": ""BORDEAUX""}, {""count"": 1105, ""value"": ""NANTES""}, {""count"": 1077, ""value"": ""GRENOBLE""}, {""count"": 1075, ""value"": ""AIX-MARSEILLE""}, {""count"": 1074, ""value"": ""TOULOUSE""}, {""count"": 1046, ""value"": ""RENNES""}], ""nb_distinct"": 32, ""nb_missing_values"": 0}, ""departement"": {""tops"": [{""count"": 943, ""value"": ""PARIS""}, {""count"": 939, ""value"": ""NORD""}, {""count"": 779, ""value"": ""BOUCHES-DU-RHONE""}, {""count"": 700, ""value"": ""RHONE""}, {""count"": 554, ""value"": ""SEINE-SAINT-DENIS""}, {""count"": 478, ""value"": ""GIRONDE""}, {""count"": 468, ""value"": ""HAUTS-DE-SEINE""}, {""count"": 450, ""value"": ""LOIRE-ATLANTIQUE""}, {""count"": 432, ""value"": ""PAS-DE-CALAIS""}, {""count"": 427, ""value"": ""YVELINES""}], ""nb_distinct"": 101, ""nb_missing_values"": 0}, ""ips_voie_gt"": {""max"": 159.1, ""min"": 51.9, ""std"": 15.170933519834533, ""mean"": 113.69026500811249, ""tops"": [{""count"": 66, ""value"": 111.5}, {""count"": 62, ""value"": 108.4}, {""count"": 61, ""value"": 107.4}, {""count"": 60, ""value"": 106.1}, {""count"": 55, ""value"": 110.4}, {""count"": 55, ""value"": 113.4}, {""count"": 54, ""value"": 112.3}, {""count"": 53, ""value"": 111.0}, {""count"": 53, ""value"": 111.2}, {""count"": 53, ""value"": 110.9}], ""nb_distinct"": 896, ""nb_missing_values"": 6985}, ""ips_voie_pro"": {""max"": 136.5, ""min"": 47.3, ""std"": 10.914099212160348, ""mean"": 86.95538388021663, ""tops"": [{""count"": 68, ""value"": 85.7}, {""count"": 67, ""value"": 84.6}, {""count"": 67, ""value"": 83.6}, {""count"": 65, ""value"": 82.8}, {""count"": 62, ""value"": 82.3}, {""count"": 62, ""value"": 85.4}, {""count"": 61, ""value"": 84.8}, {""count"": 61, ""value"": 90.0}, {""count"": 60, ""value"": 83.0}, {""count"": 60, ""value"": 83.3}], ""nb_distinct"": 701, ""nb_missing_values"": 9221}, ""type_de_lycee"": {""tops"": [{""count"": 9221, ""value"": ""LEGT""}, {""count"": 6985, ""value"": ""LP""}, {""count"": 5571, ""value"": ""LPO""}], ""nb_distinct"": 3, ""nb_missing_values"": 0}, ""rentree_scolaire"": {""tops"": [{""count"": 3656, ""value"": ""2017-2018""}, {""count"": 3648, ""value"": ""2016-2017""}, {""count"": 3634, ""value"": ""2018-2019""}, {""count"": 3621, ""value"": ""2019-2020""}, {""count"": 3611, ""value"": ""2020-2021""}, {""count"": 3607, ""value"": ""2021-2022""}], ""nb_distinct"": 6, ""nb_missing_values"": 0}, ""nom_de_la_commune"": {""tops"": [{""count"": 231, ""value"": ""TOULOUSE""}, {""count"": 192, ""value"": ""BORDEAUX""}, {""count"": 162, ""value"": ""NANTES""}, {""count"": 138, ""value"": ""AMIENS""}, {""count"": 138, ""value"": ""NICE""}, {""count"": 126, ""value"": ""LILLE""}, {""count"": 125, ""value"": ""STRASBOURG""}, {""count"": 114, ""value"": ""SAINT ETIENNE""}, {""count"": 114, ""value"": ""RENNES""}, {""count"": 108, ""value"": ""CAEN""}], ""nb_distinct"": 1431, ""nb_missing_values"": 0}, ""code_du_departement"": {""tops"": [{""count"": 943, ""value"": ""75""}, {""count"": 939, ""value"": ""59""}, {""count"": 779, ""value"": ""13""}, {""count"": 700, ""value"": ""69""}, {""count"": 554, ""value"": ""93""}, {""count"": 478, ""value"": ""33""}, {""count"": 468, ""value"": ""92""}, {""count"": 450, ""value"": ""44""}, {""count"": 432, ""value"": ""62""}, {""count"": 427, ""value"": ""78""}], ""nb_distinct"": 101, ""nb_missing_values"": 0}, ""ips_ensemble_gt_pro"": {""max"": 159.1, ""min"": 49.5, ""std"": 18.828389313171822, ""mean"": 103.18169628507142, ""tops"": [{""count"": 57, ""value"": 107.2}, {""count"": 56, ""value"": 106.6}, {""count"": 56, ""value"": 91.6}, {""count"": 55, ""value"": 104.3}, {""count"": 55, ""value"": 106.3}, {""count"": 55, ""value"": 110.9}, {""count"": 54, ""value"": 81.5}, {""count"": 53, ""value"": 104.5}, {""count"": 53, ""value"": 100.0}, {""count"": 52, ""value"": 104.1}], ""nb_distinct"": 962, ""nb_missing_values"": 0}, ""nom_de_l_etablissment"": {""tops"": [{""count"": 92, ""value"": ""LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT JOSEPH""}, {""count"": 77, ""value"": ""LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH""}, {""count"": 72, ""value"": ""LYCEE GENERAL ET TECHNOLOGIQUE PRIVE NOTRE DAME""}, {""count"": 67, ""value"": ""LYCEE PROFESSIONNEL PRIVE JEANNE D ARC""}, {""count"": 60, ""value"": ""LYCEE GENERAL PRIVE SAINT JOSEPH""}, {""count"": 54, ""value"": ""LYCEE GENERAL ET TECHNOLOGIQUE PRIVE JEANNE D ARC""}, {""count"": 49, ""value"": ""LYCEE GENERAL ET TECHNOLOGIQUE JEAN MOULIN""}, {""count"": 48, ""value"": ""LYCEE GENERAL PRIVE NOTRE DAME""}, {""count"": 41, ""value"": ""LYCEE PROFESSIONNEL PRIVE NOTRE DAME""}, {""count"": 40, ""value"": ""LYCEE GENERAL ET TECHNOLOGIQUE VICTOR HUGO""}], ""nb_distinct"": 4022, ""nb_missing_values"": 0}, ""code_insee_de_la_commune"": {""tops"": [{""count"": 231, ""value"": ""31555""}, {""count"": 192, ""value"": ""33063""}, {""count"": 162, ""value"": ""44109""}, {""count"": 138, ""value"": ""80021""}, {""count"": 138, ""value"": ""6088""}, {""count"": 126, ""value"": ""59350""}, {""count"": 125, ""value"": ""67482""}, {""count"": 114, ""value"": ""35238""}, {""count"": 114, ""value"": ""42218""}, {""count"": 108, ""value"": ""63113""}], ""nb_distinct"": 1415, ""nb_missing_values"": 0}, ""ecart_type_de_l_ips_voie_gt"": {""max"": 49.2, ""min"": 0.0, ""std"": 3.7124768534960606, ""mean"": 33.53416542976657, ""tops"": [{""count"": 151, ""value"": 33.2}, {""count"": 132, ""value"": 34.3}, {""count"": 131, ""value"": 34.6}, {""count"": 130, ""value"": 33.3}, {""count"": 129, ""value"": 34.0}, {""count"": 127, ""value"": 34.2}, {""count"": 127, ""value"": 33.9}, {""count"": 126, ""value"": 34.5}, {""count"": 126, ""value"": 33.4}, {""count"": 123, ""value"": 34.8}], ""nb_distinct"": 279, ""nb_missing_values"": 14366}, ""ecart_type_de_l_ips_voie_pro"": {""max"": 49.5, ""min"": 0.0, ""std"": 3.694516170247687, ""mean"": 28.902582084794393, ""tops"": [{""count"": 93, ""value"": 27.8}, {""count"": 88, ""value"": 27.1}, {""count"": 83, ""value"": 30.2}, {""count"": 82, ""value"": 30.3}, {""count"": 82, ""value"": 28.2}, {""count"": 81, ""value"": 27.6}, {""count"": 81, ""value"": 30.5}, {""count"": 79, ""value"": 28.6}, {""count"": 79, ""value"": 28.0}, {""count"": 79, ""value"": 27.9}], ""nb_distinct"": 249, ""nb_missing_values"": 15503}}, ""encoding"": ""UTF-8"", ""separator"": "";"", ""categorical"": [""rentree_scolaire"", ""secteur"", ""type_de_lycee""], ""total_lines"": 21777, ""nb_duplicates"": 0, ""columns_fields"": {""uai"": {""score"": 1.0, ""format"": ""uai"", ""python_type"": ""string""}, ""secteur"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""academie"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""departement"": {""score"": 0.995, ""format"": ""departement"", ""python_type"": ""string""}, ""ips_voie_gt"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""ips_voie_pro"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""type_de_lycee"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""rentree_scolaire"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""nom_de_la_commune"": {""score"": 0.935, ""format"": ""commune"", ""python_type"": ""string""}, ""code_du_departement"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""ips_ensemble_gt_pro"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""nom_de_l_etablissment"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""code_insee_de_la_commune"": {""score"": 0.949, ""format"": ""code_commune_insee"", ""python_type"": ""string""}, ""ecart_type_de_l_ips_voie_gt"": {""score"": 1.0, ""format"": ""float"", ""python_type"": ""float""}, ""ecart_type_de_l_ips_voie_pro"": {""score"": 0.9008606949314631, ""format"": ""latitude_wgs"", ""python_type"": ""float""}}, ""columns_labels"": {""uai"": {""score"": 1.0, ""format"": ""uai"", ""python_type"": ""string""}, ""secteur"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""academie"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""departement"": {""score"": 1.0, ""format"": ""code_departement"", ""python_type"": ""string""}, ""ips_voie_gt"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""ips_voie_pro"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""type_de_lycee"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""rentree_scolaire"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""nom_de_la_commune"": {""score"": 0.5, ""format"": ""commune"", ""python_type"": ""string""}, ""code_du_departement"": {""score"": 0.5, ""format"": ""code_departement"", ""python_type"": ""string""}, ""ips_ensemble_gt_pro"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""nom_de_l_etablissment"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""code_insee_de_la_commune"": {""score"": 0.5, ""format"": ""code_commune_insee"", ""python_type"": ""string""}, ""ecart_type_de_l_ips_voie_gt"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}, ""ecart_type_de_l_ips_voie_pro"": {""score"": 1.0, ""format"": ""string"", ""python_type"": ""string""}}, ""header_row_idx"": 0, ""heading_columns"": 0, ""trailing_columns"": 0}",27d469ff-9908-4b7e-a2e0-9439bb38a395,https://data.education.gouv.fr/explore/dataset/fr-en-ips_lycees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2023-04-22 00:54:22.043492+02
